guid,name,groupPrefab,category,condition,conditionModifiers,conditionSource,incompatible,enabled,reviewStatus,reviewTag,usability,weapons,forms,sourceUnit,hasRuleEntry,notes
-1209038175,Vampire Pollaxe Lunge Dash,AB_Vampire_Pollaxe_Lunge_Dash_AbilityGroup,,Movement,,auto,,,Unreviewed,,Conditional,,,,,
578807372,Vampire Pollaxe Sweep And Smash,AB_Vampire_Pollaxe_SweepAndSmash_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-768614933,Vampire Pollaxe Sweep And Smash Recast,AB_Vampire_Pollaxe_SweepAndSmash_Recast_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
89236731,Vampire Twin Blades Javelin,AB_Vampire_TwinBlades_Javelin_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
210529811,Vampire Twin Blades Javelin Recast,AB_Vampire_TwinBlades_Javelin_Recast_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
1364381862,Vampire Twin Blades Primary Mounted,AB_Vampire_TwinBlades_Primary_Mounted_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
1270706044,Veil of Blood,AB_Vampire_Dracula_VeilOfBats_AbilityGroup,Other,Movement,Channel,auto,,,Unreviewed,,Conditional,,,Dracula the Immortal King,,
305230608,Veil of Blood,AB_Vampire_VeilOfBlood_Group,Blood|Travel,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-498302954,Veil of Bones,AB_Vampire_VeilOfBones_AbilityGroup,Unholy|Travel,Summon,,auto,,,Unreviewed,,Conditional,,,,,
711231628,Veil of Chaos,AB_Vampire_VeilOfChaos_Group,Chaos|Travel,Movement,,auto,,,Unreviewed,,Conditional,,,,,
1711943933,Veil of Chaos,AB_Vampire_VeilOfChaos_Recast_Group,Other,Movement,,auto,,,Unreviewed,,Conditional,,,,,
-354379679,Veil of Frost,AB_Vampire_IceRanger_VeilOfFrost_Group,Other,Movement,,auto,,,Unreviewed,,Conditional,,,General Elena the Hollow,,
1709284795,Veil of Frost,AB_Vampire_VeilOfFrost_Group,Frost|Travel,Movement,,auto,,,Unreviewed,,Conditional,,,,,
-935015750,Veil of Illusion,AB_Vampire_VeilOfIllusion_AbilityGroup,Illusion|Travel,Summon,,auto,,,Unreviewed,,Conditional,,,,,
1994950191,Veil of Illusion,AB_Vampire_VeilOfIllusion_Recast_AbilityGroup,Other,Summon,,auto,,,Unreviewed,,Conditional,,,,,
-433204738,Veil of Shadow,AB_Vampire_VeilOfShadow_Group,Shadow|Travel,Movement,,auto,,,Unreviewed,,Conditional,,,Deer,,
-84816111,Veil of Storm,AB_Vampire_VeilOfStorm_Group,Storm|Travel,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
830495620,Vermin Dire Rat Rat Vanguard,AB_Vermin_DireRat_RatVanguard_AbilityGroup,Other,Summon,Channel,auto,,,Unreviewed,,Conditional,,,Nibbles the Putrid Rat,,
-1068854418,VHunter Castle Man Chase Target Buff,AB_VHunter_CastleMan_ChaseTargetBuff_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Simon Belmont the Vampire Hunter,,
-64218175,VHunter Castle Man Knockback Whip,AB_VHunter_CastleMan_KnockbackWhip_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Simon Belmont the Vampire Hunter,,
504586218,VHunter Castle Man Knockback Whip Fire,AB_VHunter_CastleMan_KnockbackWhip_Fire_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Simon Belmont the Vampire Hunter,,
109607953,VHunter Castle Man Whip AoEChange Phase,AB_VHunter_CastleMan_WhipAoEChangePhase_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Simon Belmont the Vampire Hunter,,
-1294182358,VHunter Jade Caltrops,AB_VHunter_Jade_Caltrops_Group,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Jade the Vampire Hunter,,
-526118698,VHunter Jade Disabling Shot,AB_VHunter_Jade_DisablingShot_Group,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Jade the Vampire Hunter,,
-1884688827,VHunter Jade Snipe,AB_VHunter_Jade_Snipe_Group,Other,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,Jade the Vampire Hunter,,
-737556373,VHunter Leader Crossbow,AB_VHunter_Leader_Crossbow_Group,Other,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,Tristan the Vampire Hunter,,
1501188283,VHunter Leader Leap Thrust,AB_VHunter_Leader_LeapThrust_Group,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Tristan the Vampire Hunter,,
-175257190,VHunter Leader Roll,AB_VHunter_Leader_Roll_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Tristan the Vampire Hunter,,
-358319417,Void,AB_Chaos_Void_AbilityGroup,Chaos|Offensive,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-859352730,Volatile Arachnid,AB_Unholy_UnstableArachnid_AbilityGroup,Unholy|Ultimate,Summon,,auto,,,Unreviewed,,Conditional,,,,,
-1548349308,Voltage Electric Rod,AB_Voltage_ElectricRod_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Domina the Blade Dancer,,
-177268000,Voltage Electric Sprint,AB_Voltage_ElectricSprint_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Domina the Blade Dancer,,
2016544872,Voltage Leap Attack,AB_Voltage_LeapAttack_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Domina the Blade Dancer,,
318813926,Ward of the Damned,AB_Unholy_WardOfTheDamned_Recast_AbilityGroup,Other,Summon,,auto,,,Unreviewed,,Conditional,,,,,
495259674,Wendigo Ice Beam First,AB_Wendigo_IceBeam_First_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Frostmaw the Mountain Terror,,
1390611238,Wendigo Ice Beam Second,AB_Wendigo_IceBeam_Second_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,산맥의 공포 서리 아귀,,
-1986179833,Wendigo Leap Attack,AB_Wendigo_LeapAttack_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Frostmaw the Mountain Terror,,
1445822330,Werewolf Chieftain Knockdown,AB_WerewolfChieftain_Knockdown_AbilityGroup,Other,Aimed,,auto,,,Reviewed,reaction,Conditional,,,Willfred the Village Elder,yes,B1 audit: reaction (counter/knockdown) — may be a real CC; evaluate in-game
-566065717,Werewolf Chieftain Shadow Dash,AB_WerewolfChieftain_ShadowDash_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Willfred the Village Elder,,
2096535189,Werewolf Chieftain Shadow Dash Clone,AB_WerewolfChieftain_ShadowDash_Clone_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
1063690361,Werewolf Dash,AB_Werewolf_Dash_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Villager,,
851287157,Whirlwind,AB_HighLord_PullPlayers_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,General Cassius the Betrayer,,
-689229573,Winter Wolf Howl,AB_WinterWolf_Howl_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-1745021468,Wisp Dance,AB_Illusion_WispDance_AbilityGroup,Illusion|Ultimate,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
920051497,Wolf Boss Dash Attack Single,AB_Wolf_Boss_DashAttack_Single_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Alpha the White Wolf,,
247740796,Wolf Boss Howl,AB_Wolf_Boss_Howl_AbilityGroup,Other,Summon,,auto,,,Unreviewed,,Conditional,,,Alpha the White Wolf,,
-1317017789,Wolf Cursed Dash Attack,AB_Wolf_Cursed_DashAttack_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Cursed Wolf,,
1910899893,Wolf Cursed Howl,AB_Wolf_Cursed_Howl_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
2000340068,Wolf Mutant Dash Attack,AB_Wolf_Mutant_DashAttack_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Mutated Wolf,,
-744145902,Wolf Shared Dash Attack,AB_Wolf_Shared_DashAttack_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Bandit Wolf,,
-83187650,Wolf Winter Dash Attack,AB_Wolf_Winter_DashAttack_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Frost Wolf,,
-1789897775,Worm Terror Acid Puke,AB_WormTerror_AcidPuke_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Worm Terror,,
-242769430,Wraith Spear,AB_Illusion_WraithSpear_AbilityGroup,Illusion|Offensive,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
1835500377,X-Strike,AB_Undead_CursedSmith_FloatingAxes_XStrikeXStrike_Toss_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Ghost Assassin,,
-898001858,X-Strike,AB_Vampire_Axe_XStrike_Toss_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
-326374250,Вампирское проклятье,AB_Blood_VampiricCurse_AbilityGroup,Blood|Offensive,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
-107743040,Подчинение людей,AB_Charm_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
886063983,Спектральный удар,AB_ArchMage_Teleport_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Мэйрвин Повелительница Стихий,,
1113171592,プライマリー攻撃,AB_WerewolfChieftain_Feed_AbilityGroup,Other,CloseRange,,auto,,,Reviewed,feed,Conditional,,,村の長老ウィルフレッド,yes,B1 audit: feed lifecycle ability — likely non-functional for a player; verify then Hide/Block
-309871879,主要攻擊,AB_Iva_JetEscape_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,工程師齊瓦,,
1625958933,主要攻擊,AB_Manticore_TurnSwipeRight_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,恐怖翼獸塔爾祖爾,,
-190598145,普通攻击,AB_Bear_SpiritAreaAttack_Group,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,熊,,
1079488801,普通攻击,AB_Geomancer_EnragedSmash_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,地卜师泰拉,,
-2138455533,粉碎,AB_Bear_Shapeshift_AreaAttack_Group,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,,,
-1199198217,기본 공격,AB_Vermin_DireRat_Gnaw_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,썩은 쥐 니버스,,
-1568811754,Arctic Leap,AB_Winter_Yeti_AntarcticLeap_Hard_AbilityGroup,Other,Aimed,,auto,,,Reviewed,variant_hard,Junk,,,Terrorclaw the Ogre,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
-1601666166,Atak podstawowy,AB_Wolf_Cursed_MeleeAttack_Group,Other,CloseRange,,auto,,,Reviewed,basic_attack,Junk,,,Przeklęty wilk,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
-217583794,Attacco primario,AB_Bear_Dire_MeleeAttack_AbilityGroup_Hasted,Other,,,,,,Reviewed,basic_attack,Junk,,,Kodia l'orsa feroce,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
-1181691042,Bandit Deadeye Chaos Nuke Hard,AB_Bandit_Deadeye_ChaosNuke_Hard_Group,Other,Aimed,,auto,,,Reviewed,variant_hard,Junk,,,Lidia the Chaos Archer,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
642767950,Bandit Deadeye Chaosbarrage Hard,AB_Bandit_Deadeye_Chaosbarrage_Hard_Group,Other,Aimed,Channel,auto,,,Reviewed,variant_hard,Junk,,,Lidia the Chaos Archer,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
-836774616,Bandit Deadeye Chaosstorm Hard,AB_Bandit_Deadeye_Chaosstorm_Hard_Group,Other,Aimed,,auto,,,Reviewed,variant_hard,Junk,,,Lidia the Chaos Archer,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
514628041,Bandit Fisherman Feed Serpent Lineup Hard,AB_Bandit_Fisherman_FeedSerpentLineup_Hard_AbilityGroup,Other,SelfCast,,auto,,,Reviewed,variant_hard,Junk,,,Finn the Fisherman,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
-405467076,Bandit Fisherman Serpent Feed Hard,AB_Bandit_Fisherman_SerpentFeed_Hard_AbilityGroup,Other,CloseRange,Channel,auto,,,Reviewed,variant_hard,Junk,,,Finn the Fisherman,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
46962343,Bandit Foreman Crossbow Hard,AB_Bandit_Foreman_Crossbow_Hard_AbilityGroup,Other,Aimed,,auto,,,Reviewed,variant_hard,Junk,,,Lesser Blood Soul,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
-1432555386,Bandit Foreman Crossbow Hard Blood Rage,AB_Bandit_Foreman_Crossbow_Hard_BloodRage_AbilityGroup,Other,Aimed,,auto,,,Reviewed,variant_hard,Junk,,,弱い血魂,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
-1696612225,Bandit Foreman Rapid Shot Hard,AB_Bandit_Foreman_RapidShot_Hard_AbilityGroup,Other,Aimed,,auto,,,Reviewed,variant_hard,Junk,,,Lesser Blood Soul,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
-328617085,Bandit Frost Arrow Rain Of Arrows Hard,AB_Bandit_FrostArrow_RainOfArrows_Hard_AbilityGroup,Other,,,,,,Reviewed,variant_hard,Junk,,,Keely the Frost Archer,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
-1871956083,Bandit Frostt Arrow Multi Shot Hard,AB_Bandit_FrosttArrow_MultiShot_Hard_Group,Other,Aimed,Channel,auto,,,Reviewed,variant_hard,Junk,,,Keely the Frost Archer,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
616797239,Bandit Mugger Block,AB_Bandit_Mugger_Block_AbilityGroup,,,,,,,Reviewed,reaction,Junk,,,,yes,B1 audit: reaction (counter/knockdown) — may be a real CC; evaluate in-game
-1865487078,Bandit Stalker VBlood Projectile Hard,AB_Bandit_Stalker_VBlood_Projectile_Hard_Group,Other,,,,,,Reviewed,variant_hard,Junk,,,Grayson the Armourer,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
358187796,Bandit Tourok Weapon Throw Hard,AB_Bandit_Tourok_WeaponThrow_Hard_AbilityGroup,Other,Aimed,,auto,,,Reviewed,variant_hard,Junk,,,Quincey the Bandit King,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
1340319300,Bandit Worker Shared Flee,AB_Bandit_Worker_Shared_Flee_AbilityGroup,Other,,,,,,Reviewed,idle_flee,Junk,,,Miner,yes,B1 audit: AI idle/flee behaviour — likely non-functional for a player; verify then Hide/Block
139802405,Blackfang Livith Melee Attack,AB_Blackfang_Livith_MeleeAttack_AbilityGroup,,CloseRange,Combo,auto,,,Reviewed,basic_attack,Junk,,,,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
2134120100,Blackfang Morgana Melee Attack,AB_Blackfang_Morgana_MeleeAttack_AbilityGroup,,CloseRange,Channel,auto,,,Reviewed,basic_attack,Junk,,,,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
-459395643,Blackfang Peon Mining Melee Attack,AB_Blackfang_Peon_Mining_MeleeAttack_AbilityGroup,,CloseRange,Channel,auto,,,Reviewed,basic_attack,Junk,,,,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
651647554,Blackfang Peon Wood Chopping Melee Attack,AB_Blackfang_Peon_WoodChopping_MeleeAttack_AbilityGroup,,CloseRange,,auto,,,Reviewed,basic_attack,Junk,,,,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
68363809,Blackfang Valyr Phase Dual Melee Attack,AB_Blackfang_Valyr_PhaseDual_MeleeAttack_AbilityGroup,,CloseRange,Combo,auto,,,Reviewed,basic_attack,Junk,,,,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
1633132226,Blackfang Valyr Phase Single Melee Attack,AB_Blackfang_Valyr_PhaseSingle_MeleeAttack_AbilityGroup,,CloseRange,Combo,auto,,,Reviewed,basic_attack,Junk,,,,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
-1568783706,Camouflage,AB_Bandit_Foreman_RapidShot_Init_Hard_AbilityGroup,Other,,,,,,Reviewed,variant_hard,Junk,,,Lesser Blood Soul,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
583436571,Castle Man Holy Beam Hard,AB_CastleMan_HolyBeam_Hard_AbilityGroup,Other,Aimed,Channel,auto,,,Reviewed,variant_hard,Junk,,,Simon Belmont the Vampire Hunter,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
116066962,Church Of Light Cardinal Aide Block,AB_ChurchOfLight_CardinalAide_Block_AbilityGroup,,SelfCast,,auto,,,Reviewed,reaction,Junk,,,,yes,B1 audit: reaction (counter/knockdown) — may be a real CC; evaluate in-game
100549683,Church Of Light Cleric Block,AB_ChurchOfLight_Cleric_Block_AbilityGroup,,SelfCast,,auto,,,Reviewed,reaction,Junk,,,,yes,B1 audit: reaction (counter/knockdown) — may be a real CC; evaluate in-game
-1637210619,Church Of Light Enchanted Cross Beam Hard,AB_ChurchOfLight_EnchantedCross_Beam_Hard_AbilityGroup,Other,CloseRange,,auto,,,Reviewed,variant_hard,Junk,,,,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
1541929232,Church Of Light Overseer Hard Snow Lob,AB_ChurchOfLight_Overseer_Hard_SnowLob_AbilityGroup,Other,CloseRange,,auto,,,Reviewed,variant_hard,Junk,,,Sir Magnus the Overseer,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
-1172099204,Church Of Light Paladin Hard Dash,AB_ChurchOfLight_Paladin_Hard_Dash_AbilityGroup,Other,Aimed,,auto,,,Reviewed,variant_hard,Junk,,,Solarus the Immaculate,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
699013677,Church Of Light Paladin Holy Flack Cannon Hard,AB_ChurchOfLight_Paladin_HolyFlackCannon_Hard_AbilityGroup,Other,,,,,,Reviewed,variant_hard,Junk,,,Solarus l'immacolato,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
317399990,Cyclone,AB_Militia_Glassblower_Cyclone_Hard_AbilityGroup,Other,,,,,,Reviewed,variant_hard,Junk,,,Grethel the Glassblower,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
-1880729304,Demote to Member,AB_Bandit_Shared_Idle_Group_Pushups,Other,,,,,,Reviewed,idle_flee,Junk,,,Poacher,yes,B1 audit: AI idle/flee behaviour — likely non-functional for a player; verify then Hide/Block
-976938930,Demote to Member,AB_Bandit_Shared_Idle_Group_Situps,Other,,,,,,Reviewed,idle_flee,Junk,,,Poacher,yes,B1 audit: AI idle/flee behaviour — likely non-functional for a player; verify then Hide/Block
-937443015,Demote to Member,AB_Bandit_Shared_Idle_Group_Tinker,Other,,,,,,Reviewed,idle_flee,Junk,,,Poacher,yes,B1 audit: AI idle/flee behaviour — likely non-functional for a player; verify then Hide/Block
1067834426,Demote to Member,AB_Bandit_Shared_Idle_Group_Whittling,Other,,,,,,Reviewed,idle_flee,Junk,,,Poacher,yes,B1 audit: AI idle/flee behaviour — likely non-functional for a player; verify then Hide/Block
1214148146,Devoted Block,AB_Devoted_Block_AbilityGroup,,,,,,,Reviewed,reaction,Junk,,,,yes,B1 audit: reaction (counter/knockdown) — may be a real CC; evaluate in-game
1903010945,Emery Elemental Melee Attack,AB_EmeryElemental_MeleeAttack_AbilityGroup,,CloseRange,,auto,,,Reviewed,basic_attack,Junk,,,,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
-705534828,Emery Golem Melee Attack,AB_EmeryGolem_MeleeAttack_AbilityGroup,,CloseRange,Combo,auto,,,Reviewed,basic_attack,Junk,,,,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
-1347356700,Feed,AB_FeedBoss_03_Complete_AbilityGroup,Other,,,,,,Reviewed,feed,Junk,,,,yes,B1 audit: feed lifecycle ability — likely non-functional for a player; verify then Hide/Block
-1560986745,Feed,AB_FeedBoss_FeedOnDracula_03_Complete_AbilityGroup,Other,,,,,,Reviewed,feed,Junk,,,,yes,B1 audit: feed lifecycle ability — likely non-functional for a player; verify then Hide/Block
1551140710,Gargoyle Fly End Tailor Hard,AB_Gargoyle_FlyEnd_Tailor_Hard_AbilityGroup,Other,,,,,,Reviewed,variant_hard,Junk,,,Beatrice the Tailor,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
1379672205,Gloomrot The Professor Many Beams Hard,AB_Gloomrot_TheProfessor_ManyBeams_Hard_Group,Other,,,,,,Reviewed,variant_hard,Junk,,,Henry Blackbrew the Doctor,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
922412053,Gloomrot The Professor Multi Lazer Hard,AB_Gloomrot_TheProfessor_MultiLazer_Hard_AbilityGroup,Other,Aimed,Channel,auto,,,Reviewed,variant_hard,Junk,,,Henry Blackbrew the Doctor,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
1770841962,Gold Golem Melee Attack,AB_GoldGolem_MeleeAttack_AbilityGroup,,CloseRange,,auto,,,Reviewed,basic_attack,Junk,,,,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
-948311829,Hold to Extract Blood,AB_FeedBoss_01_Initiate_AbilityGroup,Other,CloseRange,,auto,,,Reviewed,feed,Junk,,,,yes,B1 audit: feed lifecycle ability — likely non-functional for a player; verify then Hide/Block
-1794315213,Legion Guardian Block,AB_Legion_Guardian_Block_AbilityGroup,,,,,,,Reviewed,reaction,Junk,,,,yes,B1 audit: reaction (counter/knockdown) — may be a real CC; evaluate in-game
998806487,Man Trap Corrupted Melee Attack,AB_ManTrap_Corrupted_MeleeAttack_AbilityGroup,,CloseRange,,auto,,,Reviewed,basic_attack,Junk,,,,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
475860611,Manticore Dash Hard,AB_Manticore_Dash_Hard_AbilityGroup,Other,Aimed,Channel,auto,,,Reviewed,variant_hard,Junk,,,Talzur the Winged Horror,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
-267258900,Mantrap Sapling Corrupted Melee Attack,AB_MantrapSapling_Corrupted_MeleeAttack_AbilityGroup,,CloseRange,,auto,,,Reviewed,basic_attack,Junk,,,,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
-88118341,Militia Bishop Of Dunley Projectile Hard,AB_Militia_BishopOfDunley_Projectile_Hard_Group,Other,,,,,,Reviewed,variant_hard,Junk,,,Raziel the Shepherd,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
-1174644772,Militia Glassblower Deep Breath Hard,AB_Militia_Glassblower_DeepBreath_Hard_AbilityGroup,Other,CloseRange,Channel,auto,,,Reviewed,variant_hard,Junk,,,Grethel the Glassblower,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
-348862907,Militia Glassblower Emote Idle,AB_Militia_Glassblower_Emote_Idle_AbilityGroup,Other,,,,,,Reviewed,emote,Junk,,,"Grethel, a Sopradora de Vidro",yes,B1 audit: emote — evaluate in-game for player usability (players want more emotes); keep if functional
-485166585,Militia Guard Block,AB_Militia_Guard_Block_AbilityGroup,,,,,,,Reviewed,reaction,Junk,,,,yes,B1 audit: reaction (counter/knockdown) — may be a real CC; evaluate in-game
-2003945269,Militia Leader Leap Attack Hard,AB_Militia_Leader_LeapAttack_Hard_AbilityGroup,Other,Aimed,,auto,,,Reviewed,variant_hard,Junk,,,Octavian the Militia Captain,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
1181965808,Militia Light Arrow Hard Guided Arrow,AB_Militia_LightArrow_Hard_GuidedArrow_AbilityGroup,Other,Aimed,Channel,auto,,,Reviewed,variant_hard,Junk,,,Meredith the Bright Archer,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
-595482115,Poloma Hard Projectile,AB_Poloma_Hard_Projectile_Group,Other,,,,,,Reviewed,variant_hard,Junk,,,Lesser Blood Soul,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
1281316565,Primary Attack,AB_Bandit_Mugger_MeleeAttack_Group,Other,CloseRange,Combo,auto,,,Reviewed,basic_attack,Junk,,,Mugger,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
-1969189808,Primary Attack,AB_Bandit_Stalker_MeleeAttack_Group,Other,CloseRange,,auto,,,Reviewed,basic_attack,Junk,,,Stalker,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
-66951019,Primary Attack,AB_Bandit_Stalker_VBlood_MeleeAttack_Group,Other,CloseRange,Channel,auto,,,Reviewed,basic_attack,Junk,,,Grayson the Armourer,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
1688748795,Primary Attack,AB_Bandit_StoneBreaker_MountainRumbler_Hard_AbilityGroup,Other,CloseRange,Channel,auto,,,Reviewed,variant_hard,Junk,,,Errol the Stonebreaker,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
2078583785,Primary Attack,AB_Bandit_StoneBreaker_RockSmash_Hard_AbilityGroup,Other,Aimed,,auto,,,Reviewed,variant_hard,Junk,,,Errol the Stonebreaker,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
1684865572,Primary Attack,AB_Bandit_StoneBreaker_SwingAttack_Hard_AbilityGroup,Other,CloseRange,,auto,,,Reviewed,variant_hard,Junk,,,Errol the Stonebreaker,yes,B1 audit: brutal _Hard_ difficulty variant of a base ability — evaluate unique attributes vs the base
-1970983747,Primary Attack,AB_Bandit_Thug_MeleeAttack_Group,Other,CloseRange,Combo,auto,,,Reviewed,basic_attack,Junk,,,Rascal,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
-1826323796,Primary Attack,AB_Bandit_Worker_Gatherer_MeleeAttack_AbilityGroup,Other,CloseRange,Combo,auto,,,Reviewed,basic_attack,Junk,,,Gatherer,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
2039677643,Primary Attack,AB_Bandit_Worker_Shared_MeleeAttack_AbilityGroup,Other,CloseRange,Combo,auto,,,Reviewed,basic_attack,Junk,,,Miner,yes,B1 audit: generic primary/melee auto-attack — evaluate whether worth collecting
